origin_city_name,arr_delay,month,carrier_name,avg_daily_delay_for_month,sum_delay_for_month,monthly_passenger_carrier,monthly_passenger_airport
"Syracuse, NY",21.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,3010.0
"Syracuse, NY",-31.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,3010.0
"Syracuse, NY",-17.0,10,PSA Airlines,17.094827586206893,1983.0,10877.0,3010.0
"Garden City, KS",-23.0,10,Envoy Air,3.5354838709677416,548.0,100807.72755905511,103917.1731433506
"Alexandria, LA",0.0,10,Envoy Air,3.5354838709677416,548.0,100807.72755905511,4404.0
"Alexandria, LA",-4.0,10,Endeavor Air,0.78125,75.0,34669.0,4404.0
"Las Vegas, NV",-9.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,156594.0
"Las Vegas, NV",-6.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,156594.0
"Las Vegas, NV",-18.0,10,Allegiant Air,20.925,837.0,24137.0,156594.0
"Las Vegas, NV",-18.0,10,Allegiant Air,20.925,837.0,24137.0,156594.0
"Las Vegas, NV",-14.0,10,Allegiant Air,20.925,837.0,24137.0,156594.0
"Las Vegas, NV",-26.0,10,Allegiant Air,20.925,837.0,24137.0,156594.0
"Las Vegas, NV",540.0,10,Allegiant Air,20.925,837.0,24137.0,156594.0
"Las Vegas, NV",-14.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,156594.0
"Las Vegas, NV",-13.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,156594.0
"Las Vegas, NV",-11.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,156594.0
"Las Vegas, NV",-13.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,156594.0
"Las Vegas, NV",-9.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,156594.0
"Las Vegas, NV",-17.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,156594.0
"Las Vegas, NV",-28.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,156594.0
"Las Vegas, NV",-12.0,10,American Airlines,5.580769230769231,1451.0,186264.0,156594.0
"Las Vegas, NV",-4.0,10,American Airlines,5.580769230769231,1451.0,186264.0,156594.0
"Las Vegas, NV",-3.0,10,American Airlines,5.580769230769231,1451.0,186264.0,156594.0
"Las Vegas, NV",-5.0,10,American Airlines,5.580769230769231,1451.0,186264.0,156594.0
"Las Vegas, NV",-14.0,10,American Airlines,5.580769230769231,1451.0,186264.0,156594.0
"Las Vegas, NV",-19.0,10,Frontier Airlines,35.794871794871796,1396.0,10046.0,156594.0
"Las Vegas, NV",-10.0,10,Frontier Airlines,35.794871794871796,1396.0,10046.0,156594.0
"Portland, OR",6.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",29.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-2.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-16.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-32.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",3.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-5.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-7.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",40.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",5.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-2.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",12.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-23.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-9.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-32.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-14.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,38122.0
"Portland, OR",-16.0,10,JetBlue Airways,3.1931818181818183,281.0,42533.0,38122.0
"Portland, OR",-6.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,38122.0
"Portland, OR",-13.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,38122.0
"Portland, OR",-18.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,38122.0
"Portland, OR",-11.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,38122.0
"Portland, OR",-15.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-14.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",98.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-16.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-3.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-13.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-17.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-9.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-2.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-1.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-6.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",6.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",5.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-6.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",-10.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",39.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,38122.0
"Portland, OR",5.0,10,American Airlines,5.580769230769231,1451.0,186264.0,38122.0
"Portland, OR",-17.0,10,Frontier Airlines,35.794871794871796,1396.0,10046.0,38122.0
"Seattle, WA",-9.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-27.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-20.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-15.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-12.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-19.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-24.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-6.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-17.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",61.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-5.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-12.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",8.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-18.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",22.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-16.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-18.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",86.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",13.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-19.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-10.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-35.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-5.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-25.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-15.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-13.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-31.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",21.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",11.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-18.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-31.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-25.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-3.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",3.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-9.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-12.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",9.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-32.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",8.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",3.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-8.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-23.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-32.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-13.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-11.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-16.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-27.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-12.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-6.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,119221.0
"Seattle, WA",-9.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,119221.0
"Seattle, WA",-25.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,119221.0
"Seattle, WA",-2.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,119221.0
"Seattle, WA",-4.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,119221.0
"Seattle, WA",-26.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,119221.0
"Seattle, WA",-12.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,119221.0
"Seattle, WA",6.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,119221.0
"Seattle, WA",-12.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-7.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-15.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",51.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-17.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",21.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-13.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-8.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",18.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",4.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-12.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",44.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-4.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-11.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-2.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-20.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",2.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",-22.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,119221.0
"Seattle, WA",83.0,10,American Airlines,5.580769230769231,1451.0,186264.0,119221.0
"Seattle, WA",-50.0,10,American Airlines,5.580769230769231,1451.0,186264.0,119221.0
"San Jose, CA",31.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,63365.0
"San Jose, CA",-23.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,63365.0
"San Jose, CA",-2.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,63365.0
"San Jose, CA",-4.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,63365.0
"San Jose, CA",6.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,63365.0
"San Jose, CA",-9.0,10,JetBlue Airways,3.1931818181818183,281.0,42533.0,63365.0
"San Jose, CA",73.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,63365.0
"San Jose, CA",8.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,63365.0
"San Jose, CA",-11.0,10,American Airlines,5.580769230769231,1451.0,186264.0,63365.0
"Los Angeles, CA",-25.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-17.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-27.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",29.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-11.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-9.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-4.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",0.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-7.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",0.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",25.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-20.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-36.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",14.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,270531.0
"Los Angeles, CA",-11.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-13.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-6.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-10.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-7.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-14.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-24.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-19.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-18.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",17.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-4.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-4.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-12.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-34.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-20.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",33.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-22.0,10,SkyWest Airlines,-0.3403361344537815,-81.0,81938.0,270531.0
"Los Angeles, CA",-18.0,10,JetBlue Airways,3.1931818181818183,281.0,42533.0,270531.0
"Los Angeles, CA",84.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-10.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",5.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-8.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-11.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-22.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",7.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-17.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",4.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-2.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-11.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-19.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",2.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-17.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-4.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",3.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-23.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-18.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-20.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",1.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-7.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-9.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-1.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,270531.0
"Los Angeles, CA",-13.0,10,Allegiant Air,20.925,837.0,24137.0,270531.0
"Los Angeles, CA",-37.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,270531.0
"Los Angeles, CA",-23.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,270531.0
"Los Angeles, CA",-1.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,270531.0
"Los Angeles, CA",-1.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,270531.0
"Los Angeles, CA",-43.0,10,Delta Airlines,-1.3536121673003805,-356.0,283116.0,270531.0
"Los Angeles, CA",-26.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,270531.0
"Los Angeles, CA",-6.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,270531.0
"Los Angeles, CA",-21.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,270531.0
"Los Angeles, CA",-11.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,270531.0
"Los Angeles, CA",-25.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,270531.0
"Los Angeles, CA",-15.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,270531.0
"Los Angeles, CA",-11.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",0.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",0.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-12.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-26.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",3.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-28.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-35.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-38.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-5.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",181.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-1.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Los Angeles, CA",-4.0,10,American Airlines,5.580769230769231,1451.0,186264.0,270531.0
"Sacramento, CA",-26.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,56284.0
"Sacramento, CA",-5.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,56284.0
"Sacramento, CA",-10.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,56284.0
"Sacramento, CA",0.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,56284.0
"Sacramento, CA",-9.0,10,United Airlines,0.9386792452830188,199.0,100807.72755905511,56284.0
"Sacramento, CA",-9.0,10,Horizon Airlines,5.428571428571429,304.0,100807.72755905511,56284.0
"Sacramento, CA",-10.0,10,American Airlines,5.580769230769231,1451.0,186264.0,56284.0
"Kahului, HI",11.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,5643.0
"Kahului, HI",66.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,5643.0
"Kahului, HI",9.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,5643.0
"Kahului, HI",-8.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,5643.0
"Kahului, HI",-20.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,5643.0
"Kahului, HI",-1.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,5643.0
"Kahului, HI",-21.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,5643.0
"Kahului, HI",-5.0,10,American Airlines,5.580769230769231,1451.0,186264.0,5643.0
"Kahului, HI",-7.0,10,American Airlines,5.580769230769231,1451.0,186264.0,5643.0
"Oakland, CA",-27.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,1517.0
"Oakland, CA",-10.0,10,Alaska Airlines,-5.164772727272728,-909.0,19728.0,1517.0
"Oakland, CA",-9.0,10,JetBlue Airways,3.1931818181818183,281.0,42533.0,1517.0
"Oakland, CA",-3.0,10,JetBlue Airways,3.1931818181818183,281.0,42533.0,1517.0
"Oakland, CA",10.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-17.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-8.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",5.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",85.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",2.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-11.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",23.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",6.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-7.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",30.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-11.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",13.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",66.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",2.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",1.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-12.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-15.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",1.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",13.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-20.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-2.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-9.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-5.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-1.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-15.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-8.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-7.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",37.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-2.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",6.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-3.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",-5.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
"Oakland, CA",13.0,10,Southwest Airlines,2.4236453201970445,984.0,82626.0,1517.0
